"StudentId","CourseField","YearLevel","GradePercent"
756,"Math",2,69
756,"Physics",4,65
756,"Physics",3,48
757,"Biology",4,50
757,"Physics",3,52
757,"Physics",4,54
757,"Biology",2,87
757,"Biology",2,69
757,"Biology",3,76
757,"Chemistry",2,96
757,"Chemistry",1,64
757,"Physics",2,78
757,"Physics",4,89
758,"Math",2,79
758,"Biology",1,78
758,"Chemistry",2,61
758,"Math",3,88
758,"Chemistry",3,89
758,"Math",3,55
758,"Biology",1,90
758,"Chemistry",1,78
758,"Physics",3,82
758,"Physics",3,98
759,"Chemistry",1,58
759,"Chemistry",3,95
759,"Chemistry",2,99
759,"Physics",1,66
759,"Biology",4,82
759,"Math",3,54
759,"Physics",4,78
759,"Chemistry",1,87
759,"Chemistry",2,67
759,"Biology",2,52
760,"Math",1,91
760,"Physics",3,70
760,"Physics",3,78
760,"Physics",4,57
760,"Physics",4,92
760,"Physics",1,50
760,"Math",3,73
760,"Physics",1,57
760,"Biology",3,54
760,"Biology",4,94
761,"Biology",4,58
761,"Biology",3,61
761,"Biology",2,51
761,"Math",4,65
761,"Math",2,96
761,"Chemistry",2,73
761,"Chemistry",4,57
761,"Physics",1,49
761,"Chemistry",3,72
761,"Chemistry",4,84
762,"Biology",4,67
762,"Biology",1,89
762,"Biology",4,84
762,"Chemistry",4,55
762,"Biology",4,46
762,"Biology",2,96
762,"Chemistry",2,97
762,"Physics",2,78
762,"Physics",2,70
762,"Physics",3,82
763,"Math",1,77
763,"Math",3,55
763,"Math",1,51
763,"Biology",3,93
763,"Biology",4,64
763,"Biology",4,95
763,"Math",1,78
763,"Biology",1,94
763,"Physics",3,79
763,"Chemistry",1,55
764,"Chemistry",2,83
764,"Physics",1,54
764,"Math",4,54
764,"Biology",4,48
764,"Physics",3,52
764,"Math",3,47
764,"Physics",2,49
764,"Math",2,84
764,"Math",1,84
764,"Physics",3,58
765,"Physics",3,58
765,"Math",4,79
765,"Physics",4,50
765,"Physics",2,81
765,"Biology",2,61
765,"Physics",3,69
765,"Biology",1,56
765,"Chemistry",3,46
765,"Physics",2,97
765,"Biology",4,64
766,"Physics",2,64
766,"Chemistry",2,59
766,"Physics",4,82
766,"Chemistry",3,56
766,"Physics",3,71
766,"Physics",1,65
766,"Math",4,57
766,"Math",4,48
766,"Math",4,85
766,"Biology",3,66
767,"Biology",4,87
767,"Chemistry",2,72
767,"Math",2,60
767,"Chemistry",3,96
767,"Math",2,60
767,"Physics",1,86
767,"Biology",4,84
767,"Math",1,83
767,"Biology",4,76
767,"Math",1,48
768,"Biology",3,70
768,"Biology",2,71
768,"Physics",2,78
768,"Chemistry",3,78
768,"Biology",2,81
768,"Biology",3,76
768,"Physics",4,48
768,"Physics",3,50
768,"Biology",1,95
768,"Math",4,75
769,"Math",3,62
769,"Math",1,98
769,"Biology",2,49
769,"Biology",3,77
769,"Physics",3,73
769,"Biology",4,93
769,"Physics",1,47
769,"Math",1,92
769,"Physics",4,65
769,"Chemistry",1,61
770,"Biology",2,81
770,"Biology",1,56
770,"Math",2,50
770,"Physics",1,66
770,"Biology",1,80
770,"Biology",3,66
770,"Chemistry",4,78
770,"Math",1,91
770,"Math",4,49
770,"Chemistry",4,76
771,"Physics",3,58
771,"Physics",2,98
771,"Math",2,68
771,"Biology",2,81
771,"Physics",4,63
771,"Biology",1,93
771,"Physics",2,71
771,"Math",1,90
771,"Physics",1,52
771,"Chemistry",4,48
772,"Math",4,87
772,"Physics",3,76
772,"Physics",3,66
772,"Chemistry",3,75
772,"Biology",1,63
772,"Math",2,51
772,"Chemistry",3,79
772,"Chemistry",2,50
772,"Math",4,85
772,"Math",1,92
773,"Biology",3,96
773,"Biology",1,64
773,"Chemistry",3,74
773,"Biology",2,68
773,"Chemistry",4,67
773,"Biology",2,81
773,"Chemistry",1,52
773,"Math",3,48
773,"Physics",1,83
773,"Math",4,60
774,"Biology",4,83
774,"Chemistry",2,84
774,"Math",3,89
774,"Physics",3,59
774,"Biology",4,68
774,"Math",3,94
774,"Chemistry",2,46
774,"Math",4,54
774,"Biology",3,64
774,"Chemistry",4,96
775,"Chemistry",4,71
775,"Biology",4,63
775,"Chemistry",1,64
775,"Biology",3,50
775,"Biology",3,94
775,"Math",3,70
775,"Chemistry",3,49
775,"Physics",3,48
775,"Math",4,58
775,"Biology",2,73
776,"Biology",4,76
776,"Biology",3,55
776,"Physics",3,70
776,"Biology",3,52
776,"Math",2,65
776,"Biology",3,75
776,"Chemistry",2,81
776,"Biology",4,90
776,"Physics",4,83
776,"Chemistry",3,90
777,"Math",1,97
777,"Chemistry",2,59
777,"Biology",3,61
777,"Physics",1,74
777,"Biology",4,49
777,"Biology",3,76
777,"Chemistry",3,77
777,"Math",2,59
777,"Biology",4,98
777,"Chemistry",1,54
778,"Chemistry",3,78
778,"Biology",2,68
778,"Biology",1,56
778,"Chemistry",2,98
778,"Math",2,62
778,"Biology",3,74
778,"Biology",2,67
778,"Biology",2,48
778,"Chemistry",3,63
778,"Biology",1,61
779,"Biology",1,75
779,"Math",1,63
779,"Math",3,58
779,"Math",4,90
779,"Biology",3,94
779,"Biology",4,59
779,"Physics",4,84
779,"Physics",4,92
779,"Math",4,63
779,"Biology",2,65
780,"Biology",4,46
780,"Chemistry",1,87
780,"Physics",1,55
780,"Biology",3,82
780,"Math",3,88
780,"Chemistry",1,61
780,"Physics",4,84
780,"Physics",2,99
780,"Physics",4,54
780,"Biology",4,46
781,"Math",1,95
781,"Math",2,50
781,"Physics",2,95
781,"Math",3,71
781,"Math",2,67
781,"Physics",4,64
781,"Physics",4,56
781,"Physics",3,95
781,"Chemistry",1,88
781,"Biology",4,60
782,"Math",3,69
782,"Biology",2,98
782,"Physics",2,51
782,"Biology",3,76
782,"Chemistry",2,84
782,"Chemistry",2,97
782,"Biology",2,84
782,"Physics",1,80
782,"Physics",3,69
782,"Math",1,70
783,"Biology",4,84
783,"Math",2,62
783,"Biology",1,78
783,"Math",2,64
783,"Chemistry",4,82
783,"Math",2,61
783,"Physics",4,91
783,"Chemistry",4,97
783,"Biology",3,81
783,"Physics",1,48
784,"Chemistry",3,83
784,"Chemistry",2,61
784,"Physics",3,47
784,"Biology",3,47
784,"Math",1,46
784,"Biology",3,84
784,"Chemistry",4,52
784,"Chemistry",1,60
784,"Biology",2,84
784,"Chemistry",3,60
785,"Chemistry",4,94
785,"Math",4,88
785,"Physics",3,85
785,"Biology",3,55
785,"Math",2,57
785,"Biology",1,49
785,"Math",4,79
785,"Math",4,74
785,"Math",4,97
785,"Math",4,64
786,"Math",4,66
786,"Biology",3,51
786,"Chemistry",4,74
786,"Biology",4,47
786,"Biology",3,78
786,"Physics",2,79
786,"Math",4,54
786,"Physics",2,86
786,"Math",3,54
786,"Chemistry",2,65
787,"Chemistry",4,69
787,"Chemistry",1,87
787,"Biology",2,99
787,"Physics",3,96
787,"Physics",1,93
787,"Chemistry",1,89
787,"Chemistry",1,96
787,"Physics",1,72
787,"Chemistry",3,74
787,"Physics",1,59
788,"Math",1,55
788,"Chemistry",2,79
788,"Math",2,75
788,"Biology",3,75
788,"Physics",1,84
788,"Math",2,65
788,"Physics",3,64
788,"Biology",4,82
788,"Math",1,98
788,"Chemistry",1,51
789,"Physics",4,66
789,"Physics",2,75
789,"Biology",3,73
789,"Biology",2,64
789,"Physics",2,47
789,"Chemistry",3,62
789,"Biology",1,57
789,"Math",1,66
789,"Biology",4,63
789,"Math",3,88
790,"Chemistry",4,46
790,"Biology",3,50
790,"Chemistry",2,83
790,"Chemistry",2,56
790,"Math",1,81
790,"Physics",3,87
790,"Biology",3,60
790,"Math",4,60
790,"Math",2,64
790,"Math",1,71
791,"Physics",4,62
791,"Chemistry",3,75
791,"Math",4,56
791,"Math",1,64
791,"Math",1,55
791,"Biology",3,75
791,"Math",1,66
791,"Math",4,83
791,"Chemistry",3,76
791,"Math",4,83
792,"Math",3,79
792,"Math",4,76
792,"Biology",2,55
792,"Physics",2,96
792,"Biology",1,67
792,"Physics",1,84
792,"Biology",2,93
792,"Chemistry",2,74
792,"Chemistry",3,74
792,"Chemistry",1,94
793,"Physics",1,97
793,"Chemistry",3,94
793,"Math",3,93
793,"Chemistry",2,54
793,"Math",4,74
793,"Chemistry",2,76
793,"Math",1,80
793,"Math",4,76
793,"Math",2,66
793,"Physics",3,72
794,"Physics",1,56
794,"Math",3,66
794,"Math",1,71
794,"Biology",1,64
794,"Biology",3,86
794,"Biology",3,82
794,"Math",2,45
794,"Biology",4,69
794,"Biology",4,71
794,"Physics",3,99
795,"Biology",3,96
795,"Math",4,58
795,"Chemistry",3,80
795,"Biology",3,60
795,"Chemistry",3,63
795,"Chemistry",3,50
795,"Biology",4,91
795,"Chemistry",1,68
795,"Physics",2,92
795,"Chemistry",3,91
796,"Math",3,87
796,"Physics",1,95
796,"Chemistry",4,47
796,"Chemistry",2,53
796,"Physics",2,86
796,"Physics",1,59
796,"Biology",3,63
796,"Math",2,68
796,"Chemistry",2,82
796,"Chemistry",2,56
797,"Biology",3,53
797,"Biology",2,79
797,"Math",2,91
797,"Math",2,85
797,"Math",2,96
797,"Math",1,60
797,"Math",4,47
797,"Physics",2,97
797,"Math",4,77
797,"Chemistry",2,94
798,"Biology",1,99
798,"Chemistry",3,95
798,"Physics",2,56
798,"Biology",4,63
798,"Biology",4,68
798,"Biology",2,54
798,"Chemistry",1,82
798,"Chemistry",4,69
798,"Chemistry",1,82
798,"Chemistry",2,94
799,"Math",4,79
799,"Physics",3,62
799,"Biology",3,58
799,"Chemistry",4,53
799,"Math",2,71
799,"Physics",3,70
799,"Chemistry",1,79
799,"Physics",2,46
799,"Physics",2,80
799,"Chemistry",1,76
800,"Physics",3,51
800,"Chemistry",1,71
800,"Biology",4,46
800,"Biology",1,75
800,"Math",2,49
800,"Chemistry",2,79
800,"Math",2,71
800,"Chemistry",1,61
800,"Math",4,99
800,"Chemistry",1,48
801,"Chemistry",2,87
801,"Math",3,92
801,"Biology",2,93
801,"Physics",4,75
801,"Biology",2,86
801,"Math",4,97
801,"Physics",3,66
801,"Biology",3,92
801,"Biology",1,97
801,"Chemistry",2,60
802,"Chemistry",4,77
802,"Physics",4,83
802,"Math",2,85
802,"Chemistry",1,68
802,"Biology",1,52
802,"Physics",2,86
802,"Chemistry",4,48
802,"Math",1,49
802,"Biology",4,95
802,"Physics",4,61
803,"Chemistry",1,96
803,"Physics",2,70
803,"Math",3,98
803,"Math",4,54
803,"Physics",4,63
803,"Math",4,60
803,"Physics",1,95
803,"Chemistry",4,91
803,"Physics",4,87
803,"Biology",2,73
804,"Physics",3,54
804,"Chemistry",3,76
804,"Chemistry",2,67
804,"Biology",4,71
804,"Physics",1,64
804,"Biology",1,91
804,"Biology",4,75
804,"Physics",2,77
804,"Math",3,53
804,"Chemistry",3,69
805,"Biology",3,49
805,"Physics",1,55
805,"Biology",3,87
805,"Math",3,89
805,"Math",3,100
805,"Physics",4,72
805,"Chemistry",4,74
805,"Chemistry",3,74
805,"Chemistry",1,65
805,"Biology",3,93
806,"Math",1,96
806,"Math",4,60
806,"Physics",1,98
806,"Chemistry",4,81
806,"Chemistry",1,73
806,"Chemistry",2,46
806,"Biology",1,51
806,"Physics",2,99
806,"Physics",4,88
806,"Chemistry",1,63
807,"Physics",2,59
807,"Chemistry",3,95
807,"Chemistry",1,63
807,"Chemistry",3,81
807,"Biology",1,51
807,"Physics",4,53
807,"Physics",3,63
807,"Biology",2,100
807,"Physics",1,88
807,"Math",1,50
808,"Chemistry",3,53
808,"Math",2,67
808,"Physics",3,54
808,"Chemistry",2,98
808,"Math",3,80
808,"Physics",1,82
808,"Chemistry",2,88
808,"Physics",4,88
808,"Biology",3,79
808,"Math",3,97
809,"Biology",3,76
809,"Biology",4,85
809,"Physics",3,77
809,"Chemistry",2,97
809,"Physics",2,98
809,"Biology",4,53
809,"Math",2,70
809,"Chemistry",1,90
809,"Math",2,83
809,"Biology",2,71
810,"Chemistry",4,89
810,"Biology",4,49
810,"Math",4,57
810,"Biology",2,70
810,"Biology",1,49
810,"Math",2,95
810,"Math",4,78
810,"Physics",3,74
810,"Chemistry",4,49
810,"Biology",1,56
811,"Chemistry",2,74
811,"Biology",1,81
811,"Math",4,59
811,"Chemistry",4,94
811,"Math",2,46
811,"Chemistry",3,99
811,"Physics",2,79
811,"Physics",2,53
811,"Chemistry",2,64
811,"Chemistry",2,79
812,"Math",3,76
812,"Physics",4,58
812,"Biology",4,76
812,"Math",2,48
812,"Biology",1,69
812,"Physics",2,82
812,"Physics",4,82
812,"Biology",2,99
812,"Chemistry",3,94
812,"Physics",1,56
813,"Chemistry",4,72
813,"Biology",3,98
813,"Math",4,93
813,"Math",3,55
813,"Chemistry",2,100
813,"Math",2,95
813,"Math",3,80
813,"Chemistry",2,94
813,"Chemistry",2,70
813,"Chemistry",1,50
814,"Physics",3,57
814,"Math",4,53
814,"Biology",1,58
814,"Chemistry",3,84
814,"Biology",3,79
814,"Chemistry",2,96
814,"Biology",3,53
814,"Physics",4,81
814,"Chemistry",2,100
814,"Physics",3,87
815,"Physics",1,56
815,"Chemistry",4,71
815,"Chemistry",1,82
815,"Chemistry",2,92
815,"Math",2,67
815,"Math",4,64
815,"Physics",2,75
815,"Physics",2,69
815,"Physics",4,92
815,"Math",1,52
816,"Chemistry",4,58
816,"Physics",2,87
816,"Physics",3,77
816,"Math",2,89
816,"Biology",3,58
816,"Math",2,98
816,"Chemistry",1,94
816,"Chemistry",4,50
816,"Physics",4,76
816,"Chemistry",2,98
817,"Biology",4,91
817,"Chemistry",4,69
817,"Physics",2,64
817,"Math",4,59
817,"Biology",3,92
817,"Chemistry",3,66
817,"Chemistry",1,54
817,"Biology",1,96
817,"Biology",2,73
817,"Physics",1,61
818,"Math",2,83
818,"Math",3,73
818,"Math",3,82
818,"Physics",3,64
818,"Physics",3,83
818,"Math",1,81
818,"Math",2,61
818,"Physics",3,70
818,"Chemistry",2,98
818,"Physics",2,92
819,"Chemistry",2,85
819,"Math",3,55
819,"Biology",3,99
819,"Biology",3,45
819,"Chemistry",3,85
819,"Physics",2,73
819,"Math",3,74
819,"Math",3,62
819,"Chemistry",2,97
819,"Chemistry",1,89
820,"Physics",4,61
820,"Biology",3,54
820,"Math",1,62
820,"Biology",4,62
820,"Physics",1,94
820,"Physics",3,54
820,"Physics",3,97
820,"Chemistry",2,47
820,"Physics",3,49
820,"Physics",3,49
821,"Math",1,47
821,"Physics",1,87
821,"Physics",1,62
821,"Math",4,62
821,"Chemistry",1,62
821,"Physics",2,93
821,"Chemistry",3,71
821,"Biology",4,46
821,"Physics",3,60
821,"Math",4,71
822,"Biology",3,87
822,"Physics",2,80
822,"Chemistry",4,65
822,"Biology",4,90
822,"Chemistry",3,91
822,"Physics",1,93
822,"Physics",1,68
822,"Chemistry",3,94
822,"Physics",1,94
822,"Math",3,65
823,"Biology",2,61
823,"Biology",1,99
823,"Biology",2,45
823,"Chemistry",3,82
823,"Physics",1,62
823,"Biology",3,64
823,"Biology",2,51
823,"Physics",4,70
823,"Math",2,97
823,"Chemistry",1,95
824,"Chemistry",3,85
824,"Math",1,63
824,"Math",4,59
824,"Physics",3,74
824,"Math",3,73
824,"Chemistry",2,59
824,"Chemistry",1,71
824,"Math",3,99
824,"Biology",3,93
824,"Physics",3,48
825,"Physics",2,81
825,"Biology",3,74
825,"Math",1,77
825,"Biology",4,97
825,"Math",3,85
825,"Math",4,83
825,"Math",3,79
825,"Biology",3,96
825,"Math",3,72
825,"Math",2,98
826,"Math",2,70
826,"Chemistry",2,48
826,"Math",3,90
826,"Math",3,60
826,"Math",1,46
826,"Physics",3,99
826,"Chemistry",2,70
826,"Chemistry",1,78
826,"Chemistry",1,54
826,"Chemistry",1,76
827,"Math",1,50
827,"Biology",2,63
827,"Chemistry",1,52
827,"Chemistry",2,75
827,"Physics",2,94
827,"Biology",3,91
827,"Chemistry",1,70
827,"Chemistry",4,74
827,"Math",2,71
827,"Physics",3,59
828,"Physics",1,52
828,"Math",2,54
828,"Math",4,59
828,"Biology",4,75
828,"Physics",1,77
828,"Physics",2,89
828,"Biology",1,65
828,"Biology",2,99
828,"Chemistry",2,88
828,"Biology",4,57
829,"Chemistry",3,61
829,"Physics",4,63
829,"Math",2,52
829,"Chemistry",2,96
829,"Physics",1,61
829,"Physics",3,49
829,"Biology",3,97
829,"Math",2,51
829,"Chemistry",1,54
829,"Physics",4,49
830,"Math",3,47
830,"Chemistry",3,50
830,"Biology",3,70
830,"Biology",3,96
830,"Biology",1,65
830,"Math",1,49
830,"Math",1,96
830,"Physics",3,45
830,"Physics",3,79
830,"Biology",4,91
831,"Physics",3,89
831,"Chemistry",3,74
831,"Physics",4,94
831,"Biology",2,54
831,"Physics",1,52
831,"Physics",2,90
831,"Math",4,62
831,"Chemistry",1,96
831,"Biology",2,64
831,"Math",1,88
832,"Math",2,73
832,"Chemistry",1,71
832,"Math",2,82
832,"Math",2,91
832,"Math",4,91
832,"Physics",3,68
832,"Physics",2,63
832,"Math",4,81
832,"Math",3,56
832,"Biology",2,75
833,"Biology",1,54
833,"Math",4,70
833,"Physics",3,86
833,"Chemistry",4,87
833,"Chemistry",4,71
833,"Chemistry",1,91
833,"Chemistry",3,64
833,"Math",4,88
833,"Math",4,89
833,"Chemistry",1,48
834,"Physics",4,69
834,"Biology",4,90
834,"Chemistry",1,80
834,"Chemistry",3,71
834,"Chemistry",3,60
834,"Biology",4,100
834,"Biology",2,74
834,"Chemistry",4,87
834,"Physics",3,76
834,"Chemistry",4,78
835,"Biology",4,46
835,"Biology",4,61
835,"Physics",4,69
835,"Physics",3,98
835,"Biology",2,88
835,"Biology",2,69
835,"Biology",1,93
835,"Biology",4,74
835,"Physics",4,55
835,"Physics",2,97
836,"Chemistry",1,58
836,"Physics",1,61
836,"Chemistry",2,93
836,"Chemistry",1,52
836,"Physics",1,65
836,"Biology",4,51
836,"Chemistry",4,68
836,"Biology",3,55
836,"Math",4,63
836,"Physics",2,89
837,"Math",2,68
837,"Chemistry",4,67
837,"Physics",4,88
837,"Math",3,95
837,"Math",3,75
837,"Biology",2,96
837,"Math",4,82
837,"Math",3,54
837,"Biology",3,84
837,"Math",1,72
838,"Chemistry",2,56
838,"Math",2,70
838,"Chemistry",4,78
838,"Physics",3,83
838,"Math",2,69
838,"Biology",4,85
838,"Biology",4,51
838,"Biology",3,76
838,"Biology",3,50
838,"Math",3,91
839,"Math",2,65
839,"Physics",2,60
839,"Chemistry",2,61
839,"Chemistry",4,64
839,"Math",1,95
839,"Biology",4,59
839,"Physics",2,73
839,"Chemistry",3,64
839,"Physics",2,55
839,"Biology",3,97
840,"Physics",2,92
840,"Biology",3,54
840,"Math",4,95
840,"Math",4,81
840,"Biology",4,79
840,"Chemistry",4,82
840,"Math",1,46
840,"Physics",1,89
840,"Biology",1,82
840,"Chemistry",1,65
841,"Chemistry",2,47
841,"Math",4,60
841,"Physics",4,89
841,"Biology",1,62
841,"Biology",4,74
841,"Physics",4,64
841,"Chemistry",4,78
841,"Chemistry",3,47
841,"Chemistry",2,59
841,"Physics",4,65
842,"Biology",3,80
842,"Biology",1,74
842,"Math",4,72
842,"Biology",1,61
842,"Chemistry",4,89
842,"Biology",2,64
842,"Biology",1,67
842,"Biology",1,50
842,"Biology",4,59
842,"Math",4,91
843,"Biology",3,83
843,"Biology",3,65
843,"Chemistry",2,74
843,"Biology",2,62
843,"Math",1,52
843,"Chemistry",2,97
843,"Chemistry",1,94
843,"Physics",1,47
843,"Biology",2,92
843,"Math",1,72
844,"Physics",2,98
844,"Biology",1,87
844,"Physics",3,66
844,"Physics",1,95
844,"Math",1,70
844,"Math",4,48
844,"Physics",1,97
844,"Biology",1,52
844,"Physics",2,47
844,"Chemistry",2,99
845,"Math",3,74
845,"Biology",4,64
845,"Physics",2,88
845,"Math",1,69
845,"Math",3,73
845,"Physics",1,46
845,"Biology",1,72
845,"Biology",3,85
845,"Chemistry",4,78
845,"Chemistry",1,80
846,"Math",1,49
846,"Chemistry",3,93
846,"Chemistry",4,72
846,"Math",1,46
846,"Physics",4,61
846,"Math",1,75
846,"Math",2,76
846,"Biology",1,48
846,"Math",4,79
846,"Math",3,91
847,"Chemistry",3,79
847,"Chemistry",1,52
847,"Chemistry",4,84
847,"Math",4,60
847,"Biology",2,71
847,"Physics",4,51
847,"Biology",1,57
847,"Chemistry",1,70
847,"Biology",3,83
847,"Biology",3,57
848,"Math",2,62
848,"Chemistry",1,64
848,"Math",4,76
848,"Biology",4,60
848,"Chemistry",4,46
848,"Math",4,75
848,"Math",4,63
848,"Physics",4,92
848,"Biology",3,96
848,"Chemistry",1,48
849,"Chemistry",1,56
849,"Biology",4,50
849,"Biology",4,100
849,"Chemistry",3,93
849,"Math",1,80
849,"Math",3,82
849,"Math",4,89
849,"Biology",1,84
849,"Math",3,95
849,"Biology",2,72
850,"Physics",1,77
850,"Biology",1,57
850,"Biology",2,60
850,"Physics",2,58
850,"Chemistry",3,69
850,"Chemistry",3,70
850,"Physics",3,67
850,"Math",3,90
850,"Chemistry",3,94
850,"Math",3,96
851,"Math",2,76
851,"Physics",3,57
851,"Math",3,69
851,"Biology",3,79
851,"Math",4,46
851,"Math",1,57
851,"Biology",4,82
851,"Physics",4,54
851,"Biology",4,84
851,"Physics",2,79
852,"Physics",3,50
852,"Biology",2,77
852,"Chemistry",4,95
852,"Chemistry",2,83
852,"Physics",2,85
852,"Biology",4,94
852,"Physics",2,92
852,"Biology",2,97
852,"Physics",4,95
852,"Chemistry",2,49
853,"Physics",3,75
853,"Math",1,49
853,"Physics",4,73
853,"Chemistry",3,68
853,"Chemistry",2,72
853,"Biology",2,58
853,"Chemistry",2,77
853,"Math",4,78
853,"Math",4,94
853,"Math",4,99
854,"Physics",3,57
854,"Math",2,50
854,"Chemistry",4,95
854,"Math",3,94
854,"Physics",2,79
854,"Physics",1,64
854,"Math",1,53
854,"Chemistry",4,70
854,"Chemistry",1,58
854,"Biology",2,60
855,"Chemistry",2,47
855,"Math",4,83
855,"Biology",1,50
855,"Biology",1,62
855,"Physics",1,74
855,"Physics",2,55
855,"Chemistry",2,75
855,"Chemistry",3,90
855,"Math",4,81
855,"Math",4,50
856,"Chemistry",1,96
856,"Physics",4,62
856,"Biology",3,77
856,"Biology",3,100
856,"Biology",4,60
856,"Math",3,78
856,"Biology",4,66
856,"Physics",2,56
856,"Biology",1,74
856,"Math",3,94
857,"Biology",1,56
857,"Chemistry",2,56
857,"Chemistry",1,56
857,"Biology",3,77
857,"Physics",1,53
857,"Chemistry",4,50
857,"Chemistry",4,66
857,"Math",3,99
857,"Math",1,77
857,"Chemistry",1,87
858,"Physics",2,91
858,"Math",1,99
858,"Chemistry",1,79
858,"Chemistry",1,62
858,"Biology",3,96
858,"Chemistry",2,53
858,"Chemistry",3,58
858,"Biology",4,55
858,"Physics",3,63
858,"Biology",3,67
859,"Chemistry",1,65
859,"Biology",4,74
859,"Biology",4,49
859,"Physics",1,57
859,"Math",2,61
859,"Physics",2,66
859,"Physics",4,91
859,"Chemistry",4,74
859,"Math",1,55
859,"Physics",3,72
860,"Math",2,55
860,"Math",3,78
860,"Biology",2,60
860,"Chemistry",4,51
860,"Math",1,67
860,"Physics",3,62
860,"Chemistry",2,83
860,"Physics",3,65
860,"Math",1,77
860,"Math",3,93
861,"Physics",4,74
861,"Physics",2,72
861,"Biology",3,78
861,"Physics",1,97
861,"Math",2,65
861,"Biology",2,68
861,"Chemistry",4,61
861,"Physics",1,63
861,"Physics",3,75
861,"Biology",2,88
862,"Math",3,92
862,"Physics",2,71
862,"Chemistry",1,59
862,"Biology",4,45
862,"Biology",2,91
862,"Chemistry",2,58
862,"Chemistry",3,66
862,"Math",3,64
862,"Biology",4,50
862,"Chemistry",1,69
863,"Chemistry",1,53
863,"Biology",4,90
863,"Math",3,52
863,"Chemistry",4,99
863,"Physics",1,93
863,"Chemistry",1,79
863,"Chemistry",4,48
863,"Biology",2,51
863,"Chemistry",2,84
863,"Biology",2,49
864,"Math",1,76
864,"Math",4,88
864,"Biology",2,50
864,"Physics",1,57
864,"Chemistry",2,48
864,"Chemistry",4,62
864,"Biology",2,63
864,"Chemistry",4,55
864,"Biology",3,75
864,"Physics",4,69
865,"Chemistry",3,96
865,"Physics",4,47
865,"Physics",2,98
865,"Chemistry",4,59
865,"Biology",4,47
865,"Biology",1,53
865,"Biology",3,50
865,"Chemistry",4,84
865,"Biology",2,67
865,"Chemistry",4,45
866,"Math",3,63
866,"Math",3,58
866,"Math",2,78
866,"Biology",3,52
866,"Biology",4,90
866,"Physics",3,75
866,"Physics",2,48
866,"Biology",2,60
866,"Chemistry",2,63
866,"Physics",2,63
867,"Physics",2,56
867,"Chemistry",1,79
867,"Biology",1,87
867,"Chemistry",3,69
867,"Physics",4,94
867,"Math",2,53
867,"Physics",2,53
867,"Physics",3,86
867,"Math",4,88
867,"Biology",4,89
868,"Biology",1,74
868,"Physics",3,84
868,"Physics",3,67
868,"Physics",2,73
868,"Math",3,61
868,"Biology",3,57
868,"Biology",3,63
868,"Physics",2,63
868,"Chemistry",2,74
868,"Physics",2,53
869,"Biology",3,47
869,"Math",4,89
869,"Biology",1,91
869,"Physics",2,91
869,"Math",4,65
869,"Biology",3,91
869,"Chemistry",2,86
869,"Math",1,74
869,"Chemistry",1,71
869,"Math",2,66
870,"Biology",4,47
870,"Math",4,82
870,"Chemistry",1,69
870,"Physics",2,92
870,"Biology",4,60
870,"Physics",1,60
870,"Chemistry",3,97
870,"Math",3,68
870,"Chemistry",3,46
870,"Chemistry",2,70
871,"Math",3,47
871,"Chemistry",1,93
871,"Chemistry",3,69
871,"Physics",2,93
871,"Chemistry",1,86
871,"Biology",4,49
871,"Math",4,49
871,"Physics",4,77
871,"Chemistry",1,70
871,"Math",2,78
872,"Biology",1,71
872,"Physics",2,53
872,"Math",4,70
872,"Chemistry",4,71
872,"Biology",2,84
872,"Biology",2,51
872,"Math",2,93
872,"Physics",4,55
872,"Biology",2,49
872,"Math",3,65
873,"Biology",2,49
873,"Physics",3,90
873,"Math",3,47
873,"Chemistry",2,87
873,"Biology",2,63
873,"Biology",1,76
873,"Chemistry",3,56
873,"Biology",2,66
873,"Physics",1,87
873,"Physics",1,63
874,"Math",4,50
874,"Biology",4,87
874,"Physics",4,62
874,"Chemistry",1,72
874,"Biology",2,71
874,"Chemistry",1,65
874,"Math",2,79
874,"Physics",1,56
874,"Math",2,86
874,"Chemistry",4,76
875,"Math",1,79
875,"Physics",4,53
875,"Biology",2,87
875,"Math",4,88
875,"Biology",4,77
875,"Physics",1,91
875,"Biology",4,84
875,"Math",4,92
875,"Chemistry",2,97
875,"Chemistry",3,80
876,"Math",1,50
876,"Math",3,67
876,"Math",4,91
876,"Chemistry",1,73
876,"Math",3,62
876,"Math",3,65
876,"Math",3,60
876,"Chemistry",1,67
876,"Math",2,67
876,"Chemistry",4,86
877,"Physics",4,75
877,"Chemistry",1,50
877,"Math",4,69
877,"Physics",3,51
877,"Math",3,96
877,"Biology",4,80
877,"Biology",1,59
877,"Math",3,92
877,"Math",1,58
877,"Math",4,66
878,"Math",2,65
878,"Physics",1,67
878,"Math",2,62
878,"Biology",3,63
878,"Biology",4,60
878,"Math",1,85
878,"Biology",2,50
878,"Math",3,60
878,"Physics",4,78
878,"Chemistry",2,69
879,"Physics",3,56
879,"Math",1,67
879,"Biology",3,65
879,"Math",3,88
879,"Physics",1,94
879,"Biology",4,61
879,"Biology",4,46
879,"Math",2,65
879,"Biology",1,56
879,"Chemistry",1,98
880,"Biology",2,80
880,"Chemistry",2,51
880,"Math",1,95
880,"Biology",4,89
880,"Math",4,64
880,"Math",4,74
880,"Chemistry",1,57
880,"Chemistry",2,68
880,"Math",1,98
880,"Physics",4,50
